chapter Number,Chapter Name,Total Verses,Verse Number,Sanskrit,English Translation,Explanation,youtubeLink,Image url
16,Daivasura Sampad Vibhaga Yoga,24,6,द्वौ भूतसर्गौ लोकेऽस्मिन्दैव आसुर एव च। दैवो विस्तरशः प्रोक्त आसुरं पार्थ मे शृणु।।,Dvau bhūta-sargau loke'smin daiva āsura eva ca। Daivo vistaraśaḥ prokta āsuraṁ pārtha me śṛṇu॥,Krishna explains that humanity is divided into those with divine qualities and those with demoniac traits. He has already described the divine and now will elaborate on the demoniac.,https://youtu.be/P1e3zXeKuDk?si=8IgYmWcAuC-TUf7ii,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,7,प्रवृत्तिं च निवृत्तिं च जना न विदुरासुराः। न शौचं नापि चाचारो न सत्यं तेषु विद्यते।।,Pravṛttiṁ ca nivṛttiṁ ca janā na vidur āsurāḥ। Na śaucaṁ nāpi cācāro na satyaṁ teṣu vidyate॥,"The demoniac individuals are ignorant of righteous conduct and are devoid of purity, discipline, and truth.",https://youtu.be/saaKnQyUfsw?si=JXhUr4tF6BozIq5B,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,8,असत्यमप्रतिष्ठं ते जगदाहुरनीश्वरम्। अपरस्परसम्भूतं किमन्यत्कामहैतुकम्।।,Asatyam apratiṣṭhaṁ te jagad āhur anīśvaram। Aparaspara-sambhūtaṁ kim anyat kāma-haitukam॥,"Those with demoniac nature deny the reality of the world, rejecting any divine authority and viewing life as merely a product of physical desires.",https://youtu.be/saaKnQyUfsw?si=JXhUr4tF6BozIq5B,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,9,एतां दृष्टिमवष्टभ्य नष्टात्मानोऽल्पबुद्धयः। प्रभवन्त्युग्रकर्माणः क्षयाय जगतोऽहिताः।।,Etām dṛṣṭim avaṣṭabhya naṣṭātmāno'lpa-buddhayaḥ। Prabhavanty ugra-karmāṇaḥ kṣayāya jagato' hitāḥ॥,"Such distorted views lead these individuals to destructive actions, harming themselves and the world around them.",https://youtu.be/KXT2j1vN8wU?si=tNxm5uAyuuYtrg4Y,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,10,काममाश्रित्य दुष्पूरं दम्भमानमदान्विताः। मोहाद्गृहीत्वाऽसद्ग्राहान्प्रवर्तन्तेऽशुचिव्रताः।।,Kāmam āśritya duṣpūraṁ dambha-māna-madānvitāḥ। Mohād gṛhītvāsad-grāhān pravartante'śuci-vratāḥ॥,"Driven by endless desires and false pride, the demoniac are deluded, clinging to erroneous beliefs and impure actions.",https://youtu.be/KXT2j1vN8wU?si=tNxm5uAyuuYtrg4Y,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,11,चिंतामपरिमेयां च प्रलयान्तामुपाश्रिताः। कामोपभोगपरमा एतावदिति निश्चिताः।।,Chintām aparimeyāṁ ca pralaya-antām upāśritāḥ। Kāma-upabhoga-paramā etāvad iti niścitāḥ॥,"Their lives are consumed by worries, with the fulfillment of desires as their sole goal, leading them to believe that there is nothing beyond.",https://youtu.be/l0vBTaS4uhs?si=j6WfEoRmKewAg0hN,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,12,आशापाशशतैर्बद्धाः कामक्रोधपरायणाः। ईहन्ते कामभोगार्थमन्यायेनार्थसञ्चयान्।।,Āśā-pāśa-śatair baddhāḥ kāma-krodha-parāyaṇāḥ। Īhante kāma-bhogārtham anyāyenārtha-sañcayān॥,"Tied to hopes and desires, they pursue wealth through unrighteous means, driven by greed and anger.",https://youtu.be/l0vBTaS4uhs?si=j6WfEoRmKewAg0hN,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,13,इदमद्य मया लब्धमिमं प्राप्स्ये मनोरथम्। इदमस्तीदमपि मे भविष्यति पुनर्धनम्।।,Idam adya mayā labdham imaṁ prāpsye manoratham। Idam astīdam api me bhaviṣyati punar dhanam॥,"Their thoughts are dominated by greed, always thinking about what they have acquired and what they will obtain in the future.",https://youtu.be/Z-YhG66Pm7g?si=6kRUXJ11Ot50AYcAA,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,14,असौ मया हतः शत्रुर्हनिष्ये चापरानपि। ईश्वरोऽहमहं भोगी सिद्धोऽहं बलवान्सुखी।।,Asau mayā hataḥ śatrur haniṣye cāparān api। Īśvaro'ham ahaṁ bhogī siddho'haṁ balavān sukhī॥,"They are filled with ego, believing themselves to be the controllers and enjoyers of all, delighting in their own imagined superiority.",https://youtu.be/Z-YhG66Pm7g?si=6kRUXJ11Ot50AYcAA,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,15,आद्योऽभिजनवानस्मि कोऽन्योऽस्ति सदृशो मया। यक्ष्ये दास्यामि मोदिष्य इत्यज्ञानविमोहिताः।।,Āḍhyo'bhijanavān asmi ko'nyaḥ asti sadṛśo mayā। Yakṣye dāsyāmi modiṣya ity ajñāna-vimohitāḥ॥,"Their arrogance blinds them to reality, leading them to believe they are superior and righteous, even in their ignorance.",https://youtu.be/Z-YhG66Pm7g?si=6kRUXJ11Ot50AYcA,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,16,अनेकचित्तविभ्रान्ता मोहजालसमावृताः। प्रसक्ताः कामभोगेषु पतन्ति नरकेऽशुचौ।।,Aneka-citta-vibhrāntā moha-jāla-samāvṛtāḥ। Prasaktāḥ kāma-bhogeṣu patanti narake'śucau॥,"Lost in delusions and overwhelmed by desires, such people ultimately fall into suffering and degradation.",https://youtu.be/07PU1G1IjAc?si=1zrqcpKHFlAD6Exp,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,17,आत्मसम्भाविताः स्तब्धा धनमानमदान्विताः। यजन्ते नामयज्ञैस्ते दम्भेनाविधिपूर्वकम्।।,Ātma-sambhāvitāḥ stabdhā dhana-māna-madānvitāḥ। Yajante nāma-yajñais te dambhenāvidhi-pūrvakam॥,"Their sacrifices and religious acts are hollow, performed for show rather than out of true devotion, driven by ego and pride.",https://youtu.be/eDho3PPAjQw?si=IeWoCkFD5Kwrs13c,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,18,अहङ्कारं बलं दर्पं कामं क्रोधं च संश्रिताः। मामात्मपरदेहेषु प्रद्विषन्तोऽभ्यसूयकाः।।,Ahaṅkāraṁ balaṁ darpaṁ kāmaṁ krodhaṁ ca saṁśritāḥ। Mām ātma-para-deheṣu pradviṣanto'bhyasūyakāḥ॥,"Consumed by ego and negative emotions, they despise the divine presence both within themselves and in others.",https://youtu.be/eDho3PPAjQw?si=zuGgsHYxspnSwRsGG,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,19,तानहं द्विषतः क्रूरान्संसारेषु नराधमान्। क्षिपाम्यजस्रमशुभानासुरीष्वेव योनिषु।।,Tān ahaṁ dviṣataḥ krūrān saṁsāreṣu narādhamān। Kṣipāmy ajasram aśubhān āsurīṣv eva yoniṣu॥,"Krishna declares that those who are evil and malicious are condemned to be born repeatedly in demoniac circumstances, leading to further suffering.",https://youtu.be/NtODTwc0C1A?si=yJs-r7P_qWzdukFp,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,20,आसुरीं योनिमापन्ना मूढा जन्मनि जन्मनि। मामप्राप्यैव कौन्तेय ततो यान्त्यधमां गतिम्।।,Āsurīṁ yonim āpannā mūḍhā janmani janmani। Mām aprāpyaiva kaunteya tato yānty adhamāṁ gatim॥,"Such souls, trapped in demoniac births, fail to attain Krishna and fall deeper into darkness and ignorance.",https://youtu.be/u2rjv9TyTL0?si=p62LYQ__rkS3rBzG,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,21,त्रिविधं नरकस्येदं द्वारं नाशनमात्मनः। कामः क्रोधस्तथा लोभस्तस्मादेतत्त्रयं त्यजेत्।।,Tri-vidhaṁ narakasye'daṁ dvāraṁ nāśanam ātmanaḥ। Kāmaḥ krodhas tathā lobhas tasmād etat trayaṁ tyajet॥,"Krishna warns against the destructive nature of lust, anger, and greed, which lead to self-destruction and should be avoided at all costs.",https://youtu.be/W9jEDTKa76I?si=9hPnvdPHuAgDeXqV,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,22,एतैर्विमुक्तः कौन्तेय तमोद्वारैस्त्रिभिर्नरः। आचरत्यात्मनः श्रेयस्ततो याति परां गतिम्।।,Etair vimuktaḥ kaunteya tamo-dvārais tribhir naraḥ। Ācaraty ātmanaḥ śreyas tato yāti parāṁ gatim॥,"By freeing oneself from these three vices, one can pursue righteousness and eventually attain the ultimate spiritual goal.",https://youtu.be/W9jEDTKa76I?si=9hPnvdPHuAgDeXqV,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,23,यः शास्त्रविधिमुत्सृज्य वर्तते कामकारतः। न स सिद्धिमवाप्नोति न सुखं न परां गतिम्।।,Yaḥ śāstra-vidhim utsṛjya vartate kāma-kārataḥ। Na sa siddhim avāpnoti na sukhaṁ na parāṁ gatim॥,Ignoring the guidance of the scriptures and acting out of selfish desire leads to neither spiritual progress nor true happiness.,https://youtu.be/1zK4lBxmZR0?si=P7R5fmrYTBnbogmz,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
16,Daivasura Sampad Vibhaga Yoga,24,24,तस्माच्छास्त्रं प्रमाणं ते कार्याकार्यव्यवस्थितौ। ज्ञात्वा शास्त्रविधानोक्तं कर्म कर्तुमिहार्हसि।।,Tasmāc chāstraṁ pramāṇaṁ te kāryākārya-vyavasthitau। Jñātvā śāstra-vidhānoktaṁ karma kartum ihārhasi॥,"Krishna advises Arjuna to follow the scriptures as the guide for righteous action, understanding what should and should not be done according to their teachings.",https://youtu.be/uhxSL4YDA6Q?si=BNxsjE2XKkjAzfSW,https://drive.google.com/file/d/14YISzgz11QH1uYawaOVrFugUS9nW9KJi/view?usp=drive_link
17,Shraddhatraya Vibhaga Yoga,28,1,अर्जुन उवाच। ये शास्त्रविधिमुत्सृज्य यजन्ते श्रद्धयान्विताः। तेषां निष्ठा तु का कृष्ण सत्त्वमाहो रजस्तमः।।,Arjuna uvāca। Ye śāstra-vidhim utsṛjya yajante śraddhayānvitāḥ। Teṣāṁ niṣṭhā tu kā kṛṣṇa sattvam āho rajas tamaḥ॥,"Arjuna asks Krishna about the nature of faith in people who worship without following scriptural guidelines. He inquires whether such faith is in the mode of goodness, passion, or ignorance.",https://youtu.be/Dt1Bh39cnRQ?si=nqMvdYy17zNpGUvv,https://drive.google.com/file/d/1p1yoSJkBWQ-p4KJAGksMsxKcYjC5-G1F/view?usp=drive_link
17,Shraddhatraya Vibhaga Yoga,28,2,श्रीभगवानुवाच। त्रिविधा भवति श्रद्धा देहिनां सा स्वभावजा। सात्त्विकी राजसी चैव तामसी चेति तां शृणु।।,Śrībhagavān uvāca। Tri-vidhā bhavati śraddhā dehināṁ sā svabhāva-jā। Sāttvikī rājasī caiva tāmasī ceti tāṁ śṛṇu॥,"Krishna explains that faith arises from one's inherent nature and can be classified into three types—goodness, passion, and ignorance. Each type reflects the individual's character and tendencies.",https://youtu.be/6pffc0R52lA?si=2kdoWVX3dHDC662R,https://drive.google.com/file/d/1p1yoSJkBWQ-p4KJAGksMsxKcYjC5-G1F/view?usp=drive_link
17,Shraddhatraya Vibhaga Yoga,28,3,सत्त्वानुरूपा सर्वस्य श्रद्धा भवति भारत। श्रद्धामयोऽयं पुरुषो यो यच्छ्रद्धः स एव सः।।,Sattvānurūpā sarvasya śraddhā bhavati bhārata। Śraddhāmayo'yaṁ puruṣo yo yac-chraddhaḥ sa eva saḥ॥,Krishna highlights that a person's faith aligns with their inner nature and essentially defines who they are. One's faith shapes their identity and actions.,https://youtu.be/s7Awnh_sEes?si=jNUPmmsCF-qfqJJg,https://drive.google.com/file/d/1p1yoSJkBWQ-p4KJAGksMsxKcYjC5-G1F/view?usp=drive_link
17,Shraddhatraya Vibhaga Yoga,28,4,यजन्ते सात्त्विका देवान्यक्षरक्षांसि राजसाः। प्रेतान्भूतगणांश्चान्ये यजन्ते तामसा जनाः।।,Yajante sāttvikā devān yakṣa-rakṣāṁsi rājasāḥ। Pretān bhūta-gaṇāṁś cānye yajante tāmasā janāḥ॥,"Different forms of worship correspond to the three modes of nature. People in goodness worship higher beings (gods), those in passion worship powerful beings (yakshas and rakshasas), and those in ignorance worship lower spirits.",https://youtu.be/pm4rXgZdLFE?si=ugKCl1V9D9cSXqse,https://drive.google.com/file/d/1p1yoSJkBWQ-p4KJAGksMsxKcYjC5-G1F/view?usp=drive_link
